price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,Scored Labels
356000,3,2,1140,7500,1,0,3,7,1140,0,1976,0,98074,1380,7500,332340.81112624006
475000,4,2,2320,5534,2,0,4,7,1540,780,1915,0,98103,1670,5913,651062.5
830000,5,3,2810,14207,1,0,3,9,1540,1270,1979,0,98008,3190,14000,777797.6953125
335000,4,3,2210,7214,2,0,3,8,2210,0,2003,0,98003,2270,7246,350561.25
639000,4,2,1840,5419,1,0,4,7,920,920,1942,0,98199,1800,5419,665312.5
1300000,6,3,2630,9420,2,0,5,9,2510,120,1900,0,98103,1540,4969,1117916.25
285000,2,2,990,1380,3,0,3,7,990,0,2001,0,98133,1050,1380,284507.17089599
445000,3,2,1850,16863,1,0,4,7,1280,570,1980,0,98034,1790,9000,437228.47236842103
579000,2,3,1280,1051,2,0,3,8,1080,200,2009,0,98119,1580,1279,452483.0860063651
810000,4,4,2700,2868,2,0,3,11,1920,780,2006,0,98118,1430,3858,1004125.0
419000,3,3,1970,4058,2,0,3,7,1970,0,2004,0,98065,2340,4067,405839.64186909585
450000,3,2,1530,23660,1,0,3,7,1530,0,1952,0,98155,1800,11407,385668.75
575000,2,1,1490,6000,1,0,3,7,1090,400,1946,0,98112,1590,6000,529884.9609375
590000,4,3,2340,8971,2,0,3,9,2340,0,1987,0,98029,2510,9219,605209.3190280334
450000,3,2,1390,11700,1,0,4,7,1390,0,1966,0,98033,1060,8686,472350.0
648000,4,3,2380,13435,2,0,3,10,2380,0,1992,0,98075,2730,9677,680949.2089389535
244900,3,2,1360,9980,1,0,4,7,1360,0,1966,0,98031,1360,9750,253023.40300231258
675000,3,2,2130,4400,1,0,3,7,1430,700,1922,0,98102,1710,3300,668625.0
299000,3,3,2450,7062,2,0,3,8,2450,0,1993,0,98023,1960,7200,292625.0
1350000,3,3,2753,65005,1,1,5,9,2165,588,1953,0,98070,2680,72513,1021250.0
287000,3,3,1710,10341,2,0,3,7,1710,0,1986,0,98030,1830,9358,286425.60945669655
925000,4,3,3110,11422,2,0,3,9,3110,0,1989,0,98115,2850,7254,638434.3646114107
668500,4,3,2710,5500,2,0,3,9,2710,0,1999,0,98074,2710,6242,677274.8680708802
655000,4,3,2990,5669,2,0,3,8,2990,0,2003,0,98074,3110,5058,656402.2404371585
306500,2,2,1310,10200,1,0,4,6,1310,0,1947,0,98065,1500,7200,263659.0294204613
375000,2,2,1640,2240,2,0,3,8,1640,0,1980,0,98133,1640,2240,473618.67178917467
696000,3,3,2300,3060,2,0,3,8,1510,790,1930,2002,98115,1590,3264,679434.375
475000,4,3,2040,7260,2,0,4,7,2040,0,1963,0,98133,2040,7360,393309.2316645332
262000,3,2,1320,6530,1,0,4,7,1320,0,1989,0,98023,1620,6817,231472.1459186286
264950,2,1,1000,6000,1,0,3,6,1000,0,1951,0,98126,1250,6000,270994.43170699757
3420000,5,5,5450,20412,2,0,3,11,5450,0,2014,0,98039,3160,17825,2938750.0
412500,4,2,1630,7969,1,0,3,7,1100,530,1977,0,98034,1580,7440,416562.5
540500,3,2,2800,185130,1,0,3,8,2320,480,1996,0,98038,2200,72055,449512.5
235000,4,2,1920,9350,1,0,4,7,1000,920,1977,0,98002,1910,8400,315045.6882050196
300000,2,2,1300,6120,1,0,3,6,820,480,1945,0,98146,1250,6120,276185.310782967
389000,3,1,1330,3740,2,0,3,6,1330,0,1903,0,98118,1330,5053,356562.5
1300000,4,3,2330,9687,2,0,3,9,2330,0,1918,0,98112,3880,9017,1503125.0
298950,5,2,2300,11505,1,0,3,8,1300,1000,1963,0,98030,2350,11505,353437.5
421500,4,3,2793,5703,2,0,3,9,2793,0,2009,0,98030,2793,5704,447923.0
645000,3,2,1640,1023,3,0,3,8,1640,0,2014,0,98105,1720,1960,555787.2778874269
575550,4,3,2060,7475,1,0,3,8,1440,620,1985,0,98052,2280,8396,551246.6761202026
489000,2,3,1465,972,2,0,3,7,1050,415,2006,0,98112,1480,1430,460249.875
2100000,4,2,3550,19865,2,0,3,9,3550,0,1962,2002,98039,3000,19862,1649062.5
435000,3,3,2530,13446,2,0,3,9,2530,0,1993,0,98019,2450,13446,582370.9048854372
301500,2,2,830,1333,2,0,3,7,830,0,2005,0,98136,1120,4822,258607.733495671
450000,3,1,1450,3350,2,0,4,7,1450,0,1919,0,98126,1340,4255,536375.0
469950,5,3,2310,8303,1,0,3,7,1300,1010,1975,0,98034,1930,8303,458493.75
750000,3,2,2770,15232,1,0,3,8,1570,1200,1976,0,98006,2340,11400,621204.4903147192
345000,3,2,1360,13496,1,0,4,8,1360,0,1960,0,98198,1900,10538,312196.72516835015
197000,3,1,1090,17630,1,0,4,7,1090,0,1962,0,98002,1300,12000,256862.9575261463
475000,3,2,1150,10240,1,0,3,6,1030,120,1918,0,98106,1270,2566,450750.0
385000,3,2,1340,3850,1,0,4,7,1340,0,1960,0,98125,1540,7645,513798.125
610000,3,1,1800,5750,1,0,3,7,1040,760,1947,0,98117,1320,5625,507125.0
300000,3,1,1490,7200,1,0,3,7,1490,0,1954,0,98125,1280,7200,346262.5
469900,4,3,2990,8913,2,0,4,9,2990,0,1991,0,98058,2740,8030,482025.0
210000,4,2,1920,10403,1,0,3,7,1370,550,1959,0,98023,1550,9619,291598.3711087544
630000,4,3,2290,26720,2,0,3,8,2290,0,1977,0,98177,2290,26720,564391.3319871379
728935,4,3,2980,10194,2,0,3,9,2980,0,1993,0,98006,2980,10053,911868.75
531000,2,2,1260,6660,2,0,4,7,1260,0,1926,0,98115,2140,4770,592187.5
356000,3,2,1680,8712,1,0,3,8,1680,0,1964,0,98059,1850,8797,399692.9712851499
472000,3,2,2180,7200,1,0,4,8,1090,1090,1954,0,98178,2180,7140,536437.5
1330000,4,2,3260,4640,2,0,5,9,2360,900,1907,0,98112,3240,5800,1538750.0
1700000,4,5,3860,15246,2,0,3,11,2940,920,2004,0,98006,3750,14790,1335000.0
510000,3,2,2060,58341,1,0,3,8,1100,960,1982,0,98070,1230,14904,455115.294643715
240000,2,2,1330,7200,1,0,3,7,1330,0,1993,0,98188,1450,11682,276773.5428204531
645000,4,3,2330,3917,2,0,3,9,2330,0,2004,0,98029,2620,4400,674946.9282693894
795000,3,2,1930,9600,1,0,3,8,1930,0,1958,0,98040,2350,9840,747937.5
360000,2,2,1340,1050,3,0,3,8,1340,0,2009,0,98133,1340,1090,311937.5
589000,3,3,2250,4337,2,0,3,8,2250,0,2004,0,98075,2250,4721,601383.1552982968
620000,4,2,2210,8101,2,0,3,9,2210,0,1985,0,98074,2330,8842,593608.7858653889
399950,2,1,710,1131,2,0,4,7,710,0,1943,0,98102,1370,1173,463956.25
305000,3,1,950,13475,1,0,3,7,950,0,1950,0,98155,1240,8910,246143.75
760000,3,3,3320,15022,2,0,3,10,3320,0,1989,0,98166,3430,15018,800951.0946676534
290000,3,3,1600,6848,2,0,3,7,1600,0,2000,0,98001,1700,7210,271054.3241330111
865000,3,2,1530,10827,1,0,4,8,1530,0,1955,0,98039,2050,10827,404181.25
250000,3,1,1250,7920,1,0,4,7,1250,0,1960,0,98059,1440,9648,246498.03628539253
270000,3,2,1610,8375,2,0,3,7,1610,0,1927,0,98155,1610,9107,281650.0
269000,1,1,1020,7920,1,0,3,7,1020,0,1947,1983,98106,1000,7168,344300.0
344000,4,3,2400,4848,2,0,3,8,2400,0,2004,0,98038,1980,5199,351787.75
610000,4,3,2980,5896,2,0,3,8,2980,0,2001,0,98053,2900,5712,606432.9906150829
290000,4,2,1660,4788,1,0,3,7,1660,0,1968,0,98144,1150,5000,371444.44770423684
874000,3,3,1350,941,3,0,3,9,1350,0,2007,0,98119,1640,1369,530668.859375
335000,3,1,1060,10050,1,0,4,7,1060,0,1967,0,98028,1570,9938,246557.57072453934
1160000,4,3,4240,43995,2,0,3,10,4240,0,1989,0,98075,3720,59522,849025.0
446800,4,2,2410,8712,1,0,3,7,1260,1150,1958,0,98144,2220,6038,426729.5460599325
485000,3,3,1760,3097,2,0,3,8,1760,0,1992,0,98029,1760,3285,486687.56201406755
185000,5,1,1590,6700,2,0,3,6,1090,500,1942,0,98146,1370,8040,276370.9098719676
380000,4,2,1720,9600,1,0,4,8,1720,0,1969,0,98059,1660,10720,394781.25
481500,3,2,1840,10500,2,0,3,7,1840,0,1993,0,98034,1840,7374,438868.75
695000,4,3,2830,14538,2,0,3,8,2830,0,2003,0,98065,2270,6939,553234.2944383295
339000,3,3,1450,3748,2,0,3,7,1450,0,2004,0,98065,1970,3748,372959.6856725146
405000,6,2,2800,29985,1,0,5,7,1400,1400,1954,0,98058,1980,29985,548851.5625
364900,4,3,2490,9346,2,0,3,9,2490,0,1996,0,98042,2650,9454,402993.75
270000,4,3,2350,5835,2,0,3,8,2350,0,2003,0,98042,3010,5772,340237.5
375000,2,3,750,1430,2,0,3,8,750,0,2006,0,98122,1320,2790,374156.25
415000,3,1,1360,73616,1,0,3,7,1360,0,1971,0,98072,2040,50965,342249.1816666667
525000,4,2,2280,5959,1,0,3,7,1250,1030,1947,0,98116,1640,5911,501737.5
475000,4,3,3060,10043,1,0,4,8,1700,1360,1968,0,98133,1630,8296,481869.3654371585
395000,4,2,2240,7085,2,0,3,7,2240,0,1944,1992,98125,1440,7085,414618.75
422500,2,1,910,4800,1,0,4,7,910,0,1923,0,98126,1450,5000,453562.5
560000,3,1,1110,5000,2,0,3,7,1110,0,1947,0,98107,1420,5000,485750.0
740000,4,4,3760,57063,2,0,3,9,2950,810,1998,0,98053,2870,28945,788906.25
374950,4,2,1970,14490,2,0,4,7,1970,0,1963,0,98059,1880,14880,413382.8280712183
265000,3,2,1520,6805,1,0,4,7,1040,480,1981,0,98023,1440,7041,261139.60015314858
282000,4,3,1785,2552,2,0,3,8,1785,0,2009,0,98030,1691,2700,310336.1111111111
775000,3,3,2890,8470,2,0,3,10,2890,0,1996,0,98075,3000,8879,744154.6186240969
705000,2,3,2300,6400,1,0,3,8,2300,0,2007,0,98053,2300,6400,725250.0
490000,4,2,2090,10869,2,0,3,8,2090,0,1970,0,98033,1800,17788,533070.9230096035
167000,1,1,780,10235,2,0,3,6,780,0,1989,0,98014,930,10165,209812.5
230000,3,2,1160,1174,2,0,3,7,790,370,2007,0,98106,1160,994,291125.0
375000,3,2,1540,8885,2,0,5,6,1540,0,1939,0,98019,1730,5000,462056.25
235000,2,1,860,10500,1,0,3,6,860,0,1943,0,98024,950,10500,172864.20356638418
279000,3,3,1630,7950,1,0,3,8,1320,310,1985,0,98042,1650,7952,294912.5
279950,3,2,1520,7200,1,0,4,7,1160,360,1990,0,98198,1460,7200,264452.359593708
731781,3,3,2630,4972,2,0,3,9,2630,0,2006,0,98052,2880,4972,669657.7426817518
2250000,3,3,3890,3452,2,0,3,12,2890,1000,2006,0,98102,2860,2199,1444866.625
342000,4,2,1570,11200,1,0,3,7,1120,450,1959,0,98011,1570,11200,339372.1452769012
550000,3,2,2440,7200,1,0,3,7,2440,0,1949,0,98118,1920,6900,528437.5
350000,3,2,1480,9375,1,0,4,7,1480,0,1957,0,98146,1370,9000,234116.08234380445
474000,2,1,1100,3500,1,0,5,7,1100,0,1908,0,98115,2050,4000,550125.0
435000,3,2,2570,233481,2,0,4,8,2570,0,1986,0,98038,2280,157687,611312.5
439000,3,2,1250,7030,1,0,3,7,1250,0,1965,0,98008,1460,7210,426875.0
375000,3,2,2140,13598,2,0,4,7,1620,520,1970,0,98014,930,10150,409845.33814601006
452500,3,3,2240,7791,2,0,3,7,2240,0,2002,0,98065,2480,5018,435629.22520242917
685000,3,3,3450,8000,3,0,4,8,2970,480,1927,1975,98116,1880,6135,845874.875
285000,3,2,1490,10367,1,0,3,7,1010,480,1957,0,98146,1000,8254,257382.28271984396
412250,2,2,1300,2983,1,0,3,8,1300,0,2006,0,98053,1510,3876,411427.95712519536
294000,2,1,850,5250,1,0,4,7,850,0,1950,0,98133,1440,5250,365156.625
330000,2,1,1220,10000,1,0,5,7,1220,0,1950,0,98028,2000,9600,326911.5390625
1350000,4,5,5230,89298,3,0,3,11,5230,0,2002,0,98038,4110,107153,1500000.0
949000,4,3,4270,85643,2,0,3,11,4270,0,1991,0,98077,3760,51170,1203750.0
600000,3,2,1620,1325,3,0,3,9,1430,190,2005,0,98102,1750,1572,675183.332347973
2490000,4,3,3440,23954,2,1,5,10,2260,1180,1931,0,98040,4230,18723,2500000.0
375000,3,2,2120,18500,2,0,4,8,2120,0,1983,0,98031,2120,14479,375500.0
714000,3,2,2260,11781,1,0,4,8,1520,740,1968,0,98008,2530,10176,628364.0190563339
480000,2,2,1140,12000,1,0,3,6,1140,0,1943,0,98027,1880,6125,407493.75
439950,5,2,2190,7500,1,0,3,7,1290,900,1979,0,98133,1790,8820,401638.2476578515
1690000,3,2,3400,8965,1,0,5,9,1820,1580,1957,0,98105,3200,8500,1206243.75
90000,1,1,780,4000,1,0,3,5,780,0,1905,0,98108,1150,4000,285920.25
451300,3,3,1420,814,2,0,3,8,1140,280,2008,0,98136,1340,1382,436156.8181818182
400000,2,1,1140,101529,2,0,3,6,1140,0,1932,0,98092,1580,101529,342077.1701388889
229950,4,3,2150,7670,1,0,5,7,1240,910,1976,0,98031,1610,7350,321385.024126854
358000,3,2,2450,12497,1,0,4,7,2450,0,1967,0,98065,1560,11700,435693.75
365000,3,3,2653,4510,2,0,3,8,2653,0,2006,0,98031,2653,4927,364537.5
638700,3,2,2080,9162,1,0,3,7,1370,710,1960,0,98005,1870,8944,686275.0
603500,4,3,4060,9734,1,0,3,9,2150,1910,1977,0,98028,2750,10370,1114125.0
450000,3,1,1210,4000,2,0,3,7,1090,120,1928,0,98144,1210,4000,408487.5
435000,3,1,950,10080,1,0,4,7,950,0,1954,0,98006,1060,10000,356493.75
230000,3,2,1330,9548,1,0,5,7,1330,0,1967,0,98042,1420,9548,243674.0904115115
241000,3,1,1020,7538,1,0,3,7,1020,0,1981,0,98032,1650,7201,240000.78839774698
434400,5,2,1960,7875,1,0,4,7,1960,0,1968,0,98034,1800,7764,420931.25
765000,3,2,2120,5000,2,0,3,7,1980,140,1920,2010,98103,2020,5000,668125.0
750000,5,4,4500,8130,2,0,3,10,4500,0,2007,0,98059,2840,8402,1297500.0
337000,2,1,1010,4000,1,0,3,7,1010,0,1947,0,98136,1480,4366,411875.0
1570000,5,5,5620,5800,3,0,3,11,4700,920,1999,0,98199,2360,5800,2546250.0
653000,3,2,2770,57745,2,0,3,8,2770,0,1985,0,98072,2720,46765,563227.4773352111
604000,4,3,2260,7753,2,0,3,9,2260,0,1989,0,98029,2690,8924,626025.3672901267
398096,3,3,2370,5321,2,0,3,8,2370,0,2014,0,98038,2370,4357,395852.25
749950,4,3,3110,35235,2,0,4,9,3110,0,1983,0,98072,2790,35445,679513.1417410715
270000,3,2,1520,7930,1,0,3,7,1160,360,1988,0,98038,1530,7930,264452.359593708
820000,3,3,3850,38830,2,0,3,10,3850,0,2000,0,98006,2970,14050,901841.0486940298
445000,3,3,1970,24318,1,0,3,8,1970,0,2010,0,98028,2150,14695,482315.63824540935
780000,3,2,1690,13500,1,0,4,7,1690,0,1978,0,98040,1950,10500,446376.766299497
351000,4,1,1430,8400,1,0,3,6,730,700,1969,0,98072,1310,8240,254931.9762901806
455000,5,2,2500,7860,1,0,3,7,1040,1460,1963,0,98034,2060,9684,547500.0
231000,3,2,1220,8817,1,0,3,7,1220,0,1978,0,98023,2000,8028,258779.25746933933
411500,5,3,2420,7740,1,0,5,7,1360,1060,1929,1969,98106,1840,6780,507962.5
1010000,4,3,3760,29224,2,0,3,11,3760,0,1987,0,98052,3930,19916,1129750.0
290000,3,2,1950,15954,1,0,4,8,1950,0,1959,0,98003,1940,12667,335875.0
650000,2,2,1440,136778,1,0,4,8,1140,300,1956,0,98072,1740,21600,381900.0
207000,3,1,860,7740,1,0,3,6,860,0,1960,0,98178,980,7200,194097.49905358374
159000,3,1,1360,20000,1,0,4,7,1360,0,1953,0,98001,1530,9997,258195.82584796223
272500,3,2,1540,12600,1,0,4,7,1160,380,1980,0,98038,1540,11656,307673.2792185413
532500,3,3,3140,37120,1,0,3,9,1760,1380,1984,0,98065,2100,13500,639085.7142857143
645000,3,2,1640,4218,1,0,4,7,910,730,1941,0,98103,1670,4000,608000.0
374950,3,3,2120,9653,2,0,3,8,2120,0,1992,0,98030,1780,9801,303686.875
375000,3,1,1190,9486,1,0,4,7,1190,0,1953,0,98166,2100,10400,307311.01157407404
675000,4,2,2220,7230,1,0,3,8,1280,940,1950,0,98125,2210,7230,663887.625
771000,4,3,2420,7200,2,0,3,9,2420,0,1991,0,98033,2650,7800,725295.2238219895
309900,3,3,2020,26670,2,0,3,7,2020,0,1987,0,98003,1680,10939,369050.88530648546
307700,5,2,1980,13132,1,0,4,7,1260,720,1962,0,98198,1880,11325,378013.1318552519
386000,3,2,1270,1318,2,0,3,7,1080,190,2004,0,98199,1360,1488,359458.3333333334
693000,4,3,2460,4425,2,0,3,8,2460,0,2006,0,98052,2990,5659,702470.7334558824
809950,4,4,3660,4903,2,0,3,9,2760,900,2014,0,98034,3630,4992,853831.875
314950,3,2,1654,8479,2,0,3,7,1654,0,1995,0,98038,1654,8479,276997.47867225204
1200000,2,2,2160,17861,2,1,4,9,2160,0,1956,0,98146,2660,18530,984225.0
265000,2,2,1084,3427,2,0,3,7,1084,0,1976,0,98125,1084,6250,352628.90909090906
585000,3,3,2060,10839,2,0,3,8,2060,0,1987,0,98029,2180,8126,516621.08181748155
2540000,5,3,3730,10626,1,0,4,10,3730,0,1963,0,98004,4180,19110,2024583.3333333333
464000,3,2,1630,28600,1,0,3,8,1630,0,1967,0,98072,2260,26000,542522.4545940171
437000,3,3,1460,1180,3,0,3,8,1460,0,2006,0,98117,1460,1224,441272.88636060257
225000,3,2,1460,8372,1,0,4,7,1460,0,1981,0,98042,1220,7803,243734.93095491556
1650000,4,2,2920,20400,1,0,4,11,2920,0,1966,0,98004,3080,20400,1200000.0
303000,2,1,1020,9200,1,0,3,7,1020,0,1978,0,98045,1520,9600,227075.20322208523
999950,3,2,3740,22464,2,0,5,8,2330,1410,1966,0,98004,2680,19564,888375.0
600000,3,1,1440,4300,2,0,3,8,1440,0,1929,0,98117,1640,4500,718437.5
400000,3,1,1130,4100,1,0,3,7,990,140,1941,0,98117,1800,4100,522175.0
800000,3,2,2080,75794,1,0,3,7,2080,0,1958,0,98033,1870,11020,541375.0
651000,3,3,2260,1834,2,0,3,8,1660,600,2002,0,98122,2260,1834,608363.4929615592
690000,5,4,2690,4800,2,0,3,8,1930,760,1919,1984,98118,2080,4900,811700.0
557500,3,2,1900,11165,1,0,4,7,1900,0,1959,0,98008,2030,11165,430368.75
360000,4,2,3730,16980,1,0,4,7,2150,1580,1974,0,98022,1880,16963,544624.875
740000,4,2,2860,26136,1,0,3,8,1640,1220,1977,0,98005,2670,25040,785570.4395729685
1570000,3,2,2190,8500,1,0,4,9,2190,0,1957,0,98112,2850,8868,996387.5
335000,4,2,2100,7305,1,0,4,7,1050,1050,1963,0,98188,1760,7308,313137.0489244249
240000,3,1,1150,4825,1,0,4,6,1150,0,1957,0,98027,1760,7121,280843.75
937750,4,3,2580,3560,2,0,5,7,1710,870,1917,0,98115,1980,3800,703961.25
1250000,3,3,2070,4944,2,0,3,9,2070,0,1930,0,98112,3300,6179,1264687.5
217000,2,1,970,5600,1,0,3,6,970,0,1951,0,98118,1020,5600,299078.125
499431,4,3,2620,6019,2,0,3,8,2620,0,2013,0,98045,2790,6716,532279.3970809309
365000,3,2,2290,7350,2,0,3,8,2290,0,1988,0,98058,2170,7529,357487.5
480000,3,3,2270,4488,2,0,3,7,2270,0,1999,0,98065,2360,4427,451552.1418690958
382000,3,3,1410,1253,3,0,3,8,1410,0,2005,0,98103,1410,1253,423201.98874984775
325000,3,3,2540,4260,2,0,3,7,2540,0,2005,0,98042,2190,4260,321131.8374295955
319000,3,2,1800,9597,1,0,3,7,1200,600,1963,0,98188,1700,13502,313179.0758053813
558000,4,2,2060,10358,1,0,4,8,1320,740,1962,0,98006,2060,9676,517683.981292517
610000,6,3,3610,12033,2,0,3,8,3210,400,1970,0,98011,2210,8577,621020.8333333333
440000,3,3,1910,66211,2,0,3,7,1910,0,1997,0,98024,2330,67268,477500.55530690536
545000,2,1,1240,2150,2,0,3,8,1240,0,2014,0,98117,1340,5289,446912.5
871000,4,3,2150,8536,1,0,4,8,1400,750,1967,0,98006,2800,9500,576598.9583333334
595000,3,3,2030,5100,2,0,3,7,2030,0,2008,0,98199,1790,4380,450805.2218122439
710000,4,3,2780,6978,2,0,3,8,2780,0,2001,0,98053,2760,5460,638747.9712063893
452000,6,2,2660,13579,2,0,3,7,2660,0,1937,1990,98125,1120,8242,573750.0
389000,3,3,1720,4515,2,0,3,7,1720,0,2005,0,98065,2220,4618,396048.65856282273
525000,5,3,2480,10277,2,0,5,8,1640,840,1993,0,98155,2270,10277,541541.6574711679
345000,3,3,1380,1547,3,0,3,8,1380,0,2000,0,98103,1380,1465,444834.2511163323
660000,5,2,3740,14913,2,0,4,9,3740,0,1979,0,98074,2180,7600,721218.75
424500,3,2,1460,7700,1,0,3,7,1460,0,1979,0,98052,1720,7280,494673.5
515000,3,3,3430,48993,2,0,3,9,3430,0,2001,0,98001,2460,36256,577875.0
625000,4,2,2410,6770,1,0,4,7,1220,1190,1924,0,98103,1440,6770,511562.5
268000,3,2,1970,10270,1,0,4,8,1970,0,1966,0,98032,1970,8400,278309.375
259000,4,2,1490,7560,2,0,3,7,1490,0,1966,0,98198,1490,7689,250000.53006107803
296000,3,2,1360,10742,1,0,5,7,960,400,1971,0,98058,1830,9000,260300.12910248875
300000,2,1,760,3001,1,0,3,6,760,0,1913,0,98144,1750,5000,358625.0
815000,4,3,3488,9614,2,0,3,10,3488,0,1998,0,98074,3600,10891,799749.0770895284
398000,2,2,1300,3865,1,0,3,8,1300,0,2006,0,98053,1350,4199,400289.2200280818
855000,4,3,2630,2550,2,0,3,10,2030,600,2006,0,98117,1810,2600,926093.75
840500,4,2,2290,12174,1,1,3,7,1490,800,1948,0,98178,2290,9379,814500.0
850000,3,2,1950,3600,2,0,5,8,1430,520,1911,0,98119,1950,3600,820125.0
245000,3,2,2350,12720,1,0,4,7,1180,1170,1964,0,98030,1680,10400,396319.1740041209
299980,4,2,1580,10230,1,0,3,6,790,790,1945,2008,98178,1130,6955,251072.88221153847
488000,2,2,1000,5125,1,0,3,7,1000,0,1942,1968,98103,1090,5100,438875.0
400000,4,2,1700,20283,2,0,3,7,1340,360,1965,0,98019,1680,21369,295991.25878955185
284200,3,3,1570,9292,1,0,3,7,1110,460,1977,0,98001,1470,9222,257778.98812075984
355000,2,2,1650,4000,1,0,4,7,950,700,1947,0,98108,1060,4110,486500.0
250000,6,3,2590,10890,1,0,4,7,1340,1250,1970,0,98042,2474,10454,372254.9227470558
205000,3,2,1800,11419,1,0,3,8,1800,0,1989,0,98092,2220,11406,245487.5
286000,3,3,1680,5000,2,0,3,8,1680,0,1987,0,98023,1720,5000,255849.625
289000,2,2,1160,2158,2,0,3,7,1160,0,1982,0,98034,1150,2158,263105.75757575757
350000,3,2,1870,9000,1,0,3,7,1120,750,1923,0,98108,1850,6000,440550.0
219900,3,1,970,7742,1,0,4,6,970,0,1967,0,98003,970,7650,229312.83210409095
406000,3,2,1270,6017,1,0,4,7,1030,240,1990,0,98028,1630,7381,270773.12828202767
715000,3,3,3060,9055,2,0,3,10,2460,600,1994,0,98052,2990,9598,948016.787396848
1090000,4,3,2780,6837,2,0,3,9,2780,0,2004,0,98033,1160,6837,738133.4919507577
243000,2,2,1068,1758,2,0,3,7,1068,0,1990,0,98028,1078,1315,234423.09093673967
265000,3,3,1340,10290,1,0,4,7,1140,200,1981,0,98042,1760,7903,256463.50746933933
640000,4,2,1520,6200,2,0,3,7,1520,0,1945,0,98115,1910,6200,609755.875
400000,4,3,2320,13068,2,0,3,8,2320,0,1998,0,98198,2220,25265,468724.97798113164
325900,4,3,2320,6270,2,0,3,8,2320,0,2004,0,98042,2150,6270,315850.0
250000,3,2,1481,2820,2,0,3,7,1481,0,2012,0,98002,1481,2889,315258.3038412313
316000,4,3,2010,7226,2,0,3,8,2010,0,1995,0,98092,2160,7696,301238.75
245000,3,2,1490,7929,1,0,3,7,1490,0,1989,0,98002,1650,7929,254452.81878204498
645000,4,2,2070,8720,1,0,5,8,1360,710,1974,0,98033,2180,8510,664124.1623563218
834500,3,2,2780,6000,1,0,4,9,1670,1110,1948,0,98199,2780,6000,1083331.25
550000,4,3,3350,6605,2,0,3,8,2670,680,1990,0,98011,2730,5962,585194.1443849241
735000,3,2,1610,3600,2,0,5,8,1610,0,1925,0,98144,2540,6600,775275.0
425000,3,3,1120,1100,2,0,3,8,820,300,2008,0,98122,1590,1795,478910.4166666667
505000,4,3,2790,5602,2,0,3,8,2790,0,2009,0,98059,2790,5309,516481.1804308453
985000,3,2,1670,5400,2,0,5,8,1670,0,1912,0,98112,2100,5400,834562.5
364950,4,3,2310,8030,2,0,3,7,2310,0,1978,0,98019,1780,8041,316402.81439464435
360000,3,2,1510,6000,1,0,3,7,1060,450,1947,0,98136,1610,6000,563303.125
325000,3,2,1260,5612,1,0,4,7,1260,0,1972,0,98034,1640,4745,416312.5
280000,3,2,1770,8240,1,0,4,7,1240,530,1978,0,98023,2060,8250,284206.26381409756
675000,4,4,3090,100835,2,0,3,9,3090,0,1999,0,98092,2400,50543,522924.4791666667
277500,3,3,2620,4558,2,0,3,7,2620,0,2010,0,98022,1670,4558,370241.4578622878
245100,3,2,1300,7958,1,0,3,7,1300,0,1996,0,98092,1640,8698,237170.23026884213
437500,3,2,1790,7700,1,0,4,7,1340,450,1976,0,98034,1610,7350,423243.75
498000,3,3,1620,2640,2,0,4,7,1620,0,1900,1993,98122,1370,3840,580312.5
310000,1,1,670,4920,1,0,3,5,670,0,1920,0,98126,1050,4920,187986.875
519990,4,3,1690,1321,2,0,3,8,1320,370,2014,0,98052,3080,4558,408254.8307291666
475000,3,2,1790,229125,2,0,3,7,1790,0,1987,0,98022,1970,216928,456950.0
187500,3,1,840,8400,1,0,3,6,840,0,1959,0,98023,1030,8640,174389.16572025043
546000,2,1,970,3400,1,0,3,7,970,0,1924,0,98109,1180,3600,435750.0
267500,3,2,1650,7807,1,0,3,7,1650,0,1986,0,98030,1810,8475,286425.60945669655
1450000,4,4,3470,8580,2,0,3,11,2500,970,2007,0,98199,1940,7920,1285250.0
479990,3,3,2010,2386,2,0,3,8,1390,620,2014,0,98029,1690,1870,506285.8075680272
1390000,3,3,2490,3600,2,0,4,8,1790,700,1911,0,98119,2490,3600,927312.5
320000,4,3,2300,3825,2,0,3,7,2300,0,2012,0,98042,2110,3825,340011.3513184844
530000,3,2,1880,100623,2,0,3,8,1880,0,1987,2007,98024,2520,21689,612538.1493506493
605000,3,3,2960,18600,2,0,3,8,2960,0,1979,0,98166,2740,15681,600541.0685718744
464950,3,2,1200,890,2,0,3,8,1030,170,2008,0,98109,1230,2120,523566.1979166666
310000,1,2,1120,912,3,0,3,7,1120,0,2011,0,98144,1380,3200,371841.40909090906
645000,3,2,2340,6750,2,0,5,7,1620,720,1914,0,98103,1410,3388,626767.5
1580000,4,3,3410,10125,2,0,3,10,3410,0,2007,0,98040,2290,10125,1333333.3333333333
560000,4,3,2930,22000,1,0,4,9,1580,1350,1978,0,98023,2930,9758,537643.75
314900,4,2,2700,27072,1,0,3,7,1380,1320,1958,0,98003,2460,34850,516021.875
580000,4,3,3210,6825,1,0,5,7,1810,1400,1975,0,98034,1840,8000,517833.3333333334
241000,3,1,1150,10000,1,0,3,6,1000,150,1951,0,98178,1340,10000,232317.31282864214
